company_id,year,issue,category,explanation
BHARTIARTL,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BHARTIARTL,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BHARTIARTL,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BHARTIARTL,TTM,pat_cagr_5yr_flag,TURNAROUND,CAGR edge case handled and documented
BHARTIARTL,TTM,eps_cagr_5yr_flag,TURNAROUND,CAGR edge case handled and documented
BEL,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BEL,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BEL,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BEL,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BEL,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BEL,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BEL,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BEL,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BEL,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BEL,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BEL,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BEL,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BEL,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BEL,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BEL,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BEL,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BEL,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BEL,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BEL,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BEL,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BEL,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BEL,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BEL,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BEL,2024-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BHEL,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BHEL,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BHEL,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BHEL,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BHEL,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BHEL,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BHEL,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BHEL,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BHEL,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BHEL,TTM,pat_cagr_5yr_flag,TURNAROUND,CAGR edge case handled and documented
BHEL,TTM,eps_cagr_5yr_flag,TURNAROUND,CAGR edge case handled and documented
BOSCHLTD,2013-12,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
BOSCHLTD,2013-12,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BOSCHLTD,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BOSCHLTD,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BOSCHLTD,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BOSCHLTD,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BOSCHLTD,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BOSCHLTD,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BOSCHLTD,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BOSCHLTD,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BPCL,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BPCL,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BPCL,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BPCL,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BPCL,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BPCL,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BPCL,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BPCL,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BPCL,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BPCL,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BPCL,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BPCL,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BPCL,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BPCL,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BPCL,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BPCL,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BPCL,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BPCL,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BPCL,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BPCL,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BPCL,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BPCL,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BPCL,2024-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BRITANNIA,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BRITANNIA,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BRITANNIA,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BRITANNIA,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BRITANNIA,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BRITANNIA,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BRITANNIA,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BRITANNIA,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BRITANNIA,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BRITANNIA,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BRITANNIA,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BRITANNIA,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BRITANNIA,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BRITANNIA,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BRITANNIA,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BRITANNIA,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BRITANNIA,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CANBK,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CANBK,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CANBK,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CANBK,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CANBK,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CANBK,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CANBK,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CANBK,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CANBK,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CANBK,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CANBK,TTM,pat_cagr_5yr_flag,TURNAROUND,CAGR edge case handled and documented
CANBK,TTM,eps_cagr_5yr_flag,TURNAROUND,CAGR edge case handled and documented
CHOLAFIN,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CHOLAFIN,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CHOLAFIN,2015-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
CHOLAFIN,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CHOLAFIN,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CHOLAFIN,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CHOLAFIN,2018-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
CHOLAFIN,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CHOLAFIN,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CHOLAFIN,2020-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
CHOLAFIN,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CHOLAFIN,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CHOLAFIN,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CHOLAFIN,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CHOLAFIN,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CHOLAFIN,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CIPLA,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CIPLA,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CIPLA,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CIPLA,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CIPLA,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CIPLA,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CIPLA,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CIPLA,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CIPLA,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CIPLA,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CIPLA,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CIPLA,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CIPLA,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
CIPLA,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CIPLA,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CIPLA,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
CIPLA,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
COALINDIA,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
COALINDIA,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
COALINDIA,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
COALINDIA,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
COALINDIA,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
COALINDIA,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
COALINDIA,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
COALINDIA,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
COALINDIA,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
COALINDIA,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
COALINDIA,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
COALINDIA,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
COALINDIA,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
COALINDIA,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
COALINDIA,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
COALINDIA,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
COALINDIA,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
COALINDIA,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
COALINDIA,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
COALINDIA,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
COALINDIA,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
COALINDIA,2024-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DABUR,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DABUR,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DABUR,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DABUR,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DABUR,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DABUR,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DABUR,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DABUR,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DABUR,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DABUR,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DIVISLAB,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DIVISLAB,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DIVISLAB,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DIVISLAB,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DIVISLAB,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DIVISLAB,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DIVISLAB,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DIVISLAB,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DIVISLAB,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DIVISLAB,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DIVISLAB,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DIVISLAB,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DIVISLAB,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DIVISLAB,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DIVISLAB,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DIVISLAB,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DIVISLAB,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DIVISLAB,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DLF,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DLF,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DLF,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DLF,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DLF,TTM,pat_cagr_5yr_flag,TURNAROUND,CAGR edge case handled and documented
DLF,TTM,eps_cagr_5yr_flag,TURNAROUND,CAGR edge case handled and documented
DMART,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DMART,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DMART,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DMART,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DMART,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DRREDDY,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DRREDDY,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DRREDDY,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DRREDDY,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DRREDDY,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DRREDDY,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DRREDDY,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DRREDDY,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DRREDDY,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DRREDDY,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DRREDDY,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DRREDDY,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DRREDDY,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DRREDDY,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DRREDDY,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DRREDDY,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
DRREDDY,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
DRREDDY,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
EICHERMOT,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
EICHERMOT,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
EICHERMOT,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
EICHERMOT,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
EICHERMOT,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
EICHERMOT,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
EICHERMOT,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
EICHERMOT,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
EICHERMOT,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
EICHERMOT,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
EICHERMOT,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
EICHERMOT,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GAIL,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GAIL,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GAIL,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GAIL,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GAIL,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GAIL,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GAIL,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GAIL,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GAIL,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GODREJCP,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GODREJCP,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GODREJCP,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GODREJCP,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GODREJCP,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GODREJCP,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GODREJCP,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GODREJCP,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GODREJCP,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GODREJCP,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GODREJCP,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GODREJCP,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GODREJCP,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GODREJCP,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GODREJCP,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GODREJCP,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GODREJCP,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GODREJCP,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GODREJCP,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GODREJCP,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GODREJCP,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GODREJCP,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GODREJCP,2024-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GODREJCP,TTM,pat_cagr_3yr_flag,DECLINE_TO_LOSS,CAGR edge case handled and documented
GODREJCP,TTM,pat_cagr_5yr_flag,DECLINE_TO_LOSS,CAGR edge case handled and documented
GODREJCP,TTM,pat_cagr_10yr_flag,DECLINE_TO_LOSS,CAGR edge case handled and documented
GODREJCP,TTM,eps_cagr_3yr_flag,DECLINE_TO_LOSS,CAGR edge case handled and documented
GODREJCP,TTM,eps_cagr_5yr_flag,DECLINE_TO_LOSS,CAGR edge case handled and documented
GODREJCP,TTM,eps_cagr_10yr_flag,DECLINE_TO_LOSS,CAGR edge case handled and documented
GRASIM,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
GRASIM,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GRASIM,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GRASIM,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GRASIM,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GRASIM,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
GRASIM,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HAL,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HAL,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
